car_id,brand,year,engine_size,fuel_type,transmission,mileage,condition,price,model
1878,Ford,2020,4.5,Diesel,Manual,14633,Used,56141.29,RAV4
1061,Honda,2011,5.1,Petrol,Manual,167229,New,65102.64,Fiesta
555,Mercedes,2007,5.8,Diesel,Manual,213092,Like New,85302.37,RAV4
827,Ford,2020,1.3,Petrol,Automatic,50061,New,41850.4,E-Class
1213,Tesla,2021,4.9,Hybrid,Automatic,48791,Like New,21701.94,Mustang
2198,BMW,2007,5.0,Petrol,Automatic,87687,Used,58288.09,Model 3
1024,Tesla,2010,2.8,Petrol,Manual,167720,Like New,53517.76,Model 3
1994,Honda,2002,1.3,Electric,Automatic,48807,New,26613.92,GLC
2423,Toyota,2001,5.5,Petrol,Manual,61032,New,9212.7,Civic
1408,Toyota,2014,2.6,Hybrid,Automatic,38057,Like New,16438.0,Model Y
1822,Audi,2017,5.7,Electric,Manual,105312,New,37912.87,RAV4
1560,Honda,2006,5.5,Electric,Manual,20754,Used,37290.1,Corolla
489,Tesla,2007,5.7,Petrol,Manual,220073,Like New,9748.36,X5
22,Honda,2001,4.3,Electric,Automatic,207791,Like New,15495.96,Model X
109,Audi,2014,4.2,Diesel,Manual,53806,Like New,52131.56,A4
1080,Tesla,2023,3.5,Diesel,Automatic,297565,Used,87156.36,Fit
1570,Mercedes,2007,4.7,Hybrid,Automatic,286608,Like New,75550.02,Focus
1490,Audi,2018,3.3,Electric,Manual,181502,New,31141.53,RAV4
277,Mercedes,2002,5.4,Diesel,Automatic,56232,Like New,91304.03,3 Series
40,Mercedes,2002,6.0,Diesel,Automatic,120787,Like New,72013.84,GLA
1529,Toyota,2015,2.8,Hybrid,Automatic,54078,Like New,96270.31,Explorer
1589,Toyota,2008,2.3,Petrol,Manual,229728,Used,78531.99,Explorer
2352,Honda,2015,4.1,Electric,Manual,266013,Like New,92975.9,Explorer
532,Mercedes,2018,5.5,Petrol,Manual,284331,New,60269.62,Corolla
2451,Audi,2018,5.2,Hybrid,Automatic,15487,Used,94733.24,Mustang
641,BMW,2023,3.0,Diesel,Automatic,278846,Used,59773.58,Model X
868,Honda,2012,1.9,Diesel,Manual,14892,Like New,11892.86,Camry
510,Tesla,2013,1.1,Hybrid,Automatic,251366,Like New,47609.93,3 Series
1616,BMW,2000,3.8,Electric,Automatic,22222,Like New,28214.89,Model X
1144,Ford,2000,5.2,Diesel,Manual,15861,Used,35091.12,X5
407,Ford,2023,4.0,Diesel,Manual,2526,New,83241.03,X5
671,Ford,2018,2.3,Hybrid,Automatic,276469,Like New,28992.68,A3
336,Mercedes,2020,5.6,Diesel,Manual,134271,Like New,99065.7,Model Y
647,Audi,2006,3.7,Electric,Automatic,130963,Used,74090.14,A4
268,Tesla,2019,4.4,Diesel,Manual,280412,Used,45927.65,X3
563,Mercedes,2014,1.9,Hybrid,Automatic,128404,New,86045.62,Model Y
686,Audi,2003,3.9,Petrol,Manual,195543,Used,26668.44,Model Y
1557,Honda,2005,4.9,Diesel,Manual,289068,Used,47426.93,Accord
618,Tesla,2023,5.2,Electric,Automatic,248342,New,15212.37,RAV4
2319,Honda,2020,4.4,Petrol,Automatic,118319,Used,71916.68,GLA
490,Mercedes,2011,5.8,Hybrid,Manual,217986,New,78846.68,5 Series
2459,Toyota,2005,5.0,Hybrid,Automatic,121173,Used,55458.94,E-Class
908,Tesla,2016,1.9,Electric,Manual,216746,Like New,15489.37,C-Class
370,Honda,2000,4.2,Electric,Automatic,2921,Like New,15601.56,Civic
1687,Honda,2002,3.7,Hybrid,Manual,111889,Like New,89606.41,Q5
1078,Tesla,2005,4.4,Electric,Manual,263272,Like New,5011.27,Q7
767,Tesla,2007,1.6,Electric,Manual,255139,Like New,31992.91,CR-V
1819,Ford,2009,3.4,Diesel,Automatic,95213,Used,16903.59,GLA
2356,Toyota,2018,5.1,Diesel,Manual,221516,New,65653.36,Q5
1458,Audi,2004,2.3,Diesel,Manual,203877,Like New,7865.33,Fit
1337,Mercedes,2001,2.3,Diesel,Manual,47842,Like New,51223.83,Accord
822,Audi,2022,3.3,Hybrid,Automatic,36845,Like New,39370.97,RAV4
2133,Honda,2023,4.3,Diesel,Automatic,4369,Used,90175.23,Model X
1650,Ford,2009,2.4,Petrol,Manual,227257,Like New,44681.71,Model X
2449,Mercedes,2013,1.8,Petrol,Manual,174898,Used,30027.06,Model Y
2121,Toyota,2023,2.1,Hybrid,Automatic,270728,Used,60495.36,Fiesta
1705,Honda,2014,5.2,Hybrid,Automatic,81397,New,98190.42,Q5
1505,Toyota,2014,1.3,Diesel,Automatic,187313,New,18624.96,Q7
1731,Mercedes,2021,5.1,Hybrid,Manual,210192,Used,46995.77,C-Class
408,Toyota,2019,3.1,Hybrid,Automatic,260141,New,78746.76,GLA
638,Ford,2015,2.7,Petrol,Manual,33593,Used,73778.51,Accord
1992,Mercedes,2014,3.8,Hybrid,Manual,69634,Used,9319.14,Model X
1235,Tesla,2001,2.0,Petrol,Manual,144294,Like New,95395.26,Q5
1387,Mercedes,2007,5.3,Electric,Manual,145512,Used,82412.37,C-Class
2219,Mercedes,2015,5.6,Diesel,Automatic,247795,Like New,98278.34,E-Class
1978,BMW,2017,1.9,Diesel,Automatic,72788,New,76380.32,Explorer
687,Audi,2001,1.8,Electric,Automatic,165368,Used,41970.24,Corolla
1812,Ford,2011,3.1,Electric,Automatic,283590,Used,82597.9,CR-V
733,Mercedes,2007,1.6,Diesel,Automatic,249120,Used,48533.45,Fit
705,BMW,2017,6.0,Petrol,Automatic,55781,New,46225.88,5 Series
2374,Honda,2012,3.2,Electric,Manual,116916,New,27412.41,5 Series
1884,Ford,2023,6.0,Diesel,Automatic,166519,New,95926.8,Q7
750,Mercedes,2021,4.2,Electric,Manual,277845,New,17028.88,Fiesta
2095,BMW,2008,2.6,Diesel,Automatic,181675,Like New,23948.57,5 Series
1867,BMW,2022,5.8,Electric,Manual,40491,New,35220.52,Prius
2407,Audi,2009,2.8,Hybrid,Automatic,164334,Used,24933.53,Model X
608,Ford,2009,4.9,Diesel,Automatic,287795,New,94827.57,Fiesta
1253,Ford,2012,3.6,Electric,Automatic,256216,Like New,43415.6,Corolla
400,Mercedes,2013,4.7,Hybrid,Manual,234729,Used,86190.44,Q5
2370,Audi,2004,5.8,Petrol,Automatic,159465,Like New,54592.22,3 Series
1877,Tesla,2009,4.4,Electric,Automatic,39051,New,39537.85,3 Series
962,BMW,2014,4.6,Hybrid,Manual,255745,New,42133.21,Model S
1760,Audi,2013,3.0,Hybrid,Manual,299260,New,45422.54,GLC
2212,Audi,2021,3.1,Diesel,Manual,194941,Like New,77413.44,3 Series
1475,Honda,2020,3.9,Electric,Automatic,45215,Like New,43559.34,Camry
1701,Mercedes,2002,3.3,Hybrid,Automatic,133858,New,34429.06,Q7
1758,Audi,2005,3.4,Electric,Automatic,298517,Used,8798.68,Model X
1751,BMW,2023,3.9,Electric,Automatic,184133,New,85485.54,A4
104,Ford,2019,1.3,Hybrid,Manual,60531,New,40694.09,E-Class
1966,Honda,2006,4.5,Hybrid,Manual,226884,Used,41224.51,Mustang
187,Honda,2023,2.1,Diesel,Manual,201466,Used,96794.1,Fit
550,Tesla,2019,2.0,Petrol,Manual,264323,Like New,58403.72,RAV4
238,Honda,2013,5.9,Hybrid,Automatic,126011,New,41764.91,Camry
387,Ford,2016,3.2,Diesel,Automatic,81397,Used,94943.29,Fit
956,Toyota,2006,3.9,Hybrid,Manual,182631,Used,25551.25,Fiesta
1371,Tesla,2013,1.7,Diesel,Manual,213053,Like New,97386.03,3 Series
511,Tesla,2000,2.1,Electric,Automatic,3060,Used,46047.95,Q7
2223,Ford,2015,5.8,Diesel,Manual,214801,Used,86181.92,Prius
2404,Audi,2003,4.0,Diesel,Manual,221668,New,54881.07,Focus
65,Tesla,2015,1.5,Petrol,Manual,62601,Used,96558.64,Camry
624,Audi,2016,4.4,Diesel,Automatic,152110,Like New,29737.34,Focus
975,Tesla,2016,2.7,Electric,Automatic,293238,Used,90321.17,Corolla
1218,Mercedes,2022,4.7,Hybrid,Automatic,283317,New,11417.52,RAV4
767,Toyota,2002,1.6,Petrol,Automatic,101584,New,47470.85,Model X
1608,Audi,2006,2.0,Petrol,Automatic,220412,Like New,6629.41,Q7
15,Ford,2014,4.5,Petrol,Manual,146367,Like New,29100.96,RAV4
2250,Audi,2017,5.3,Hybrid,Automatic,159562,New,75550.02,A4
992,Tesla,2003,3.6,Petrol,Manual,31589,New,68249.27,Focus
2177,Audi,2002,1.0,Petrol,Manual,186110,Used,11508.22,X3
380,Honda,2010,3.5,Electric,Manual,137901,Like New,80499.29,X5
672,Audi,2009,2.4,Electric,Automatic,190766,Like New,35091.12,Fiesta
848,BMW,2007,3.6,Hybrid,Manual,85366,New,38775.86,Civic
1428,Honda,2023,3.7,Petrol,Automatic,297565,Used,6493.08,A4
598,BMW,2000,2.4,Diesel,Automatic,17300,Used,62317.77,Model 3
1233,Toyota,2003,1.6,Hybrid,Automatic,279773,Used,86382.04,C-Class
409,Audi,2016,4.4,Hybrid,Manual,192803,Used,94582.17,Prius
2134,Tesla,2017,3.6,Hybrid,Manual,137912,Like New,89113.7,E-Class
93,BMW,2023,5.3,Petrol,Manual,148940,New,15983.13,Accord
392,Toyota,2007,5.6,Electric,Automatic,256055,Used,98278.34,Model Y
76,Ford,2020,3.0,Electric,Manual,256216,New,5129.96,RAV4
806,BMW,2014,2.4,Electric,Manual,253506,Used,43465.23,3 Series
459,Mercedes,2013,3.2,Petrol,Manual,225692,New,62080.03,Civic
2274,BMW,2005,1.4,Electric,Manual,172438,Like New,82335.21,E-Class
1682,Audi,2020,5.6,Diesel,Automatic,163394,Like New,34084.12,Focus
1637,Mercedes,2004,3.5,Petrol,Automatic,185846,Like New,9919.43,Model X
1303,Audi,2021,4.8,Petrol,Automatic,21711,New,95329.96,GLC
199,Mercedes,2004,2.0,Hybrid,Manual,133332,New,78674.31,Accord
1255,Honda,2005,1.4,Diesel,Manual,228978,Like New,45212.41,X3
1922,Toyota,2017,1.1,Diesel,Automatic,181101,Like New,71982.59,Q5
2359,Toyota,2009,4.7,Diesel,Manual,192949,New,80018.5,Civic
2457,Tesla,2009,3.4,Hybrid,Automatic,44783,Like New,42640.91,Model S
847,Mercedes,2016,4.7,Diesel,Automatic,212376,Like New,73779.99,5 Series
2199,Toyota,2009,2.8,Hybrid,Automatic,265953,Used,17213.97,Model 3
1608,Audi,2020,3.6,Petrol,Manual,53365,New,29487.76,GLA
1922,Tesla,2023,5.2,Petrol,Manual,299355,New,54110.32,Camry
2074,Honda,2004,1.1,Electric,Manual,276383,Used,13072.13,Model S
1577,Toyota,2018,5.8,Hybrid,Automatic,62613,New,37721.92,Fit
2484,Mercedes,2004,4.0,Hybrid,Manual,119107,Like New,19836.85,Accord
730,BMW,2014,1.5,Hybrid,Manual,15909,New,28360.3,Camry
1077,BMW,2010,5.5,Petrol,Manual,31346,New,28982.51,Accord
1071,Tesla,2018,5.8,Diesel,Manual,197170,New,19133.19,Civic
2447,Tesla,2022,2.3,Diesel,Manual,66697,Like New,16981.03,Model S
949,BMW,2003,4.3,Electric,Automatic,262463,New,32130.83,X5
1305,Tesla,2017,4.1,Hybrid,Manual,13580,Like New,18571.55,Civic
743,Audi,2011,6.0,Hybrid,Manual,264826,New,30938.69,A3
2272,Tesla,2019,5.1,Petrol,Manual,12204,Used,98710.52,Model S
1002,Tesla,2020,4.0,Electric,Manual,244533,Like New,48216.46,X5
508,Toyota,2023,2.8,Electric,Manual,148188,Used,89587.88,A4
1378,BMW,2005,4.5,Hybrid,Automatic,145871,Like New,69409.53,E-Class
1238,Ford,2011,1.0,Electric,Manual,208920,New,97778.49,E-Class
378,BMW,2002,2.8,Diesel,Manual,274805,New,9638.09,Accord
323,BMW,2023,5.6,Hybrid,Automatic,213807,Like New,17381.19,CR-V
2493,Toyota,2013,1.2,Hybrid,Automatic,176282,Used,46044.85,GLC
2145,Ford,2000,4.5,Diesel,Manual,125607,Used,30691.24,Fit
1000,Honda,2014,1.6,Hybrid,Manual,12026,Used,23078.8,Accord
1648,Honda,2014,4.9,Electric,Manual,108138,Used,75701.06,Model Y
1191,BMW,2002,2.9,Petrol,Automatic,145711,New,35187.25,3 Series
1693,BMW,2009,1.1,Electric,Automatic,28670,Like New,46478.38,GLC
1290,Audi,2023,3.0,Hybrid,Automatic,263552,Used,84946.15,Fiesta
2165,Honda,2016,1.2,Hybrid,Automatic,161938,New,83794.28,Model Y
1070,Tesla,2018,5.4,Petrol,Automatic,192879,New,24710.35,Accord
2004,Ford,2000,3.9,Hybrid,Automatic,135501,Like New,63817.5,Model Y
2484,BMW,2015,1.6,Diesel,Manual,10110,Like New,56919.02,GLC
1968,BMW,2012,1.8,Hybrid,Automatic,124078,New,83557.77,Q7
2225,Toyota,2007,1.4,Diesel,Automatic,161386,New,73838.03,CR-V
222,Tesla,2016,4.7,Diesel,Manual,290157,Used,93729.56,X5
1924,Mercedes,2009,2.7,Diesel,Automatic,192476,Like New,72602.73,3 Series
1879,Ford,2007,3.6,Hybrid,Automatic,22650,Like New,67682.27,Civic
177,BMW,2009,1.2,Diesel,Automatic,275333,New,17211.87,GLA
2312,Ford,2018,2.9,Diesel,Manual,164340,Used,67848.63,X5
655,Ford,2000,2.5,Electric,Automatic,273661,New,50287.63,C-Class
1170,Mercedes,2018,2.3,Hybrid,Automatic,254599,Used,96651.49,Q7
364,Tesla,2014,1.4,Electric,Automatic,57153,Used,58728.23,Model Y
1955,BMW,2003,4.9,Electric,Automatic,102339,Like New,23948.57,E-Class
1184,Tesla,2009,3.1,Diesel,Automatic,168217,Like New,11375.3,Accord
1741,Audi,2009,3.9,Petrol,Manual,59567,Used,81817.76,Mustang
1242,Mercedes,2022,4.2,Diesel,Manual,131120,Used,56605.04,Model S
1655,Honda,2016,5.4,Petrol,Manual,181142,Like New,66427.69,Prius
1156,BMW,2019,5.6,Diesel,Manual,172507,Like New,95709.72,E-Class
1035,Ford,2001,1.7,Diesel,Manual,2419,New,33491.74,Mustang
140,Honda,2008,2.7,Diesel,Automatic,251366,New,96800.26,Civic
1207,Audi,2022,5.0,Electric,Manual,46870,New,32010.37,X5
1680,Ford,2000,3.0,Petrol,Manual,28004,Used,83717.58,Focus
1553,Honda,2007,2.0,Electric,Manual,201081,Like New,59265.27,Corolla
2217,Toyota,2001,6.0,Petrol,Automatic,237778,Like New,76481.99,Q5
654,Tesla,2010,3.3,Petrol,Automatic,247418,Like New,45314.56,Camry
1389,BMW,2005,1.4,Electric,Automatic,110034,New,60991.19,CR-V
1630,Mercedes,2023,3.9,Electric,Manual,223009,Used,74227.52,Fiesta
1351,Honda,2001,3.6,Hybrid,Manual,44397,Used,42389.89,Mustang
523,Mercedes,2002,2.7,Electric,Automatic,43563,New,30530.96,Fit
1703,Toyota,2016,4.8,Petrol,Manual,141294,Used,61889.23,Focus
819,Audi,2015,6.0,Diesel,Manual,289445,Used,68913.46,Camry
2118,Ford,2022,5.4,Petrol,Manual,57042,Used,58403.72,C-Class
502,BMW,2000,5.3,Diesel,Manual,220511,Used,20578.86,Camry
745,Honda,2023,3.2,Diesel,Manual,108352,New,25092.59,Corolla
849,BMW,2008,1.6,Petrol,Automatic,155183,Like New,59773.58,GLA
322,Audi,2019,3.9,Petrol,Automatic,284331,New,31288.4,5 Series
1433,Tesla,2000,4.2,Hybrid,Automatic,191239,New,91585.59,Prius
1243,Audi,2009,4.8,Electric,Automatic,279400,New,36370.17,Fiesta
972,Toyota,2007,5.3,Diesel,Manual,222310,Like New,96794.1,Model 3
226,Honda,2011,3.1,Electric,Automatic,43372,Like New,56201.4,RAV4
73,Ford,2017,3.2,Petrol,Automatic,242463,Used,33870.58,Prius
1202,Toyota,2008,1.1,Electric,Manual,250396,Used,93363.35,Model 3
740,Mercedes,2004,3.1,Diesel,Manual,233229,New,60287.13,Prius
1367,Toyota,2022,2.9,Electric,Automatic,59030,New,95895.7,Q7
2002,Mercedes,2021,3.6,Hybrid,Manual,174735,New,16438.0,Q7
239,Tesla,2020,4.9,Hybrid,Automatic,233853,Like New,40624.25,5 Series
1872,BMW,2009,4.5,Hybrid,Manual,86153,Used,76807.97,Prius
1934,BMW,2000,1.0,Petrol,Manual,213807,Like New,35226.41,X3
211,Toyota,2009,4.5,Petrol,Manual,96359,Like New,19843.19,Mustang
1246,BMW,2008,3.9,Electric,Manual,297019,Like New,11485.26,Accord
2305,Mercedes,2008,4.6,Diesel,Automatic,124501,Used,14081.4,E-Class
239,Honda,2011,2.5,Petrol,Automatic,197190,Like New,50250.98,A4
434,BMW,2005,4.7,Diesel,Automatic,272530,New,36792.44,Model X
562,Audi,2000,4.3,Diesel,Automatic,22462,Used,91029.73,CR-V
1609,Tesla,2007,2.5,Electric,Automatic,125702,New,23661.03,CR-V
1907,Mercedes,2005,2.1,Hybrid,Automatic,38575,Like New,25236.24,X5
847,Mercedes,2015,5.1,Petrol,Manual,194760,New,39517.99,A3
2055,BMW,2003,4.6,Hybrid,Manual,256349,Used,11417.52,A3
172,Honda,2013,4.1,Electric,Manual,235311,Used,63818.98,Model S
1366,Audi,2016,5.2,Electric,Automatic,153060,Like New,16248.15,5 Series
698,Ford,2008,3.3,Petrol,Manual,79311,Like New,22159.58,Model X
1792,Honda,2007,1.9,Diesel,Automatic,234907,New,24135.18,Fiesta
1986,Mercedes,2009,4.5,Electric,Automatic,135024,Like New,56377.17,E-Class
1587,Ford,2015,5.3,Electric,Manual,118319,Used,47373.55,Model 3
2443,Audi,2013,4.1,Diesel,Manual,164334,Like New,21928.66,Model Y
1837,Honda,2010,5.6,Hybrid,Automatic,246514,Like New,65541.58,E-Class
1605,Mercedes,2009,1.4,Hybrid,Automatic,243942,New,59622.21,GLA
2341,Honda,2017,1.9,Diesel,Automatic,22072,New,81817.76,A4
2376,Mercedes,2000,5.9,Petrol,Manual,153048,New,66520.34,Model Y
920,BMW,2014,1.0,Diesel,Manual,241443,New,53550.0,A3
959,Mercedes,2022,2.4,Electric,Automatic,33717,New,24102.43,Fit
694,Audi,2002,1.5,Electric,Manual,282566,New,90198.76,Model S
1211,Toyota,2012,3.5,Petrol,Automatic,196914,Like New,65718.75,Explorer
1652,Toyota,2012,3.5,Hybrid,Automatic,148421,Used,85269.3,X3
1254,Tesla,2003,5.1,Electric,Manual,250220,Like New,27011.56,X5
1367,Audi,2011,5.8,Hybrid,Manual,259925,Like New,15327.35,Camry
160,Mercedes,2015,5.7,Hybrid,Manual,128721,Like New,84546.11,C-Class
465,Audi,2014,1.0,Diesel,Manual,49648,Used,13684.37,X3
513,Audi,2007,2.6,Diesel,Manual,54078,New,13780.0,Civic
1590,Ford,2009,2.7,Electric,Automatic,182124,New,94530.77,Q7
1038,BMW,2001,5.9,Hybrid,Manual,74935,Used,82480.4,GLC
2231,Mercedes,2014,2.2,Petrol,Automatic,137559,New,13684.37,Q7
1,Honda,2004,3.2,Electric,Automatic,284931,Used,29415.54,Accord
179,Audi,2008,4.6,Petrol,Automatic,174735,New,55061.49,RAV4
2233,Mercedes,2006,4.0,Petrol,Manual,110623,Like New,47415.4,Accord
994,Mercedes,2001,5.6,Diesel,Automatic,201225,New,16232.63,A3
258,Tesla,2002,5.9,Petrol,Automatic,162776,New,73514.49,Q7
1665,Tesla,2011,1.8,Electric,Automatic,16292,Like New,93901.09,X5
2352,Tesla,2002,4.7,Hybrid,Manual,200903,Used,86891.77,Model 3
807,Honda,2020,1.3,Petrol,Automatic,18170,New,93743.91,Prius
2175,Honda,2003,1.3,Diesel,Automatic,17669,Used,41812.25,A4
2379,BMW,2010,3.9,Electric,Manual,124501,Like New,31803.5,3 Series
259,BMW,2007,1.4,Petrol,Manual,153868,New,30460.85,Model 3
2476,Mercedes,2007,3.3,Petrol,Manual,158693,Used,76813.1,Mustang
505,Honda,2020,1.6,Diesel,Manual,91820,Used,22347.13,Fit
2255,Mercedes,2003,6.0,Petrol,Manual,175717,Like New,89727.46,X5
138,Ford,2014,4.3,Petrol,Automatic,211284,Used,88223.12,CR-V
306,Audi,2018,2.1,Electric,Automatic,27676,Like New,88900.74,Model 3
1666,Tesla,2023,1.0,Electric,Automatic,72219,Like New,71976.64,Focus
328,Honda,2018,5.4,Hybrid,Automatic,254322,New,75101.46,C-Class
1880,Ford,2017,4.7,Diesel,Automatic,65839,New,96724.18,Prius
851,Toyota,2001,4.3,Petrol,Manual,166797,Used,48790.77,GLC
2122,Toyota,2009,4.8,Hybrid,Automatic,59030,New,88284.55,5 Series
1957,Audi,2004,5.9,Electric,Manual,187973,New,77346.45,Camry
1369,Ford,2017,5.7,Electric,Manual,113431,New,84946.15,Model 3
2282,BMW,2022,2.6,Diesel,Manual,81696,Used,10066.36,GLC
1866,Mercedes,2011,1.4,Hybrid,Automatic,292248,Like New,59162.06,CR-V
1996,Tesla,2000,4.7,Diesel,Automatic,179889,New,86918.43,Civic
1770,Tesla,2014,5.6,Electric,Manual,269594,Like New,76807.97,GLC
305,Audi,2009,5.7,Hybrid,Automatic,205538,Used,95035.94,Prius
2379,Honda,2023,1.1,Hybrid,Automatic,160786,Used,46049.78,Camry
1570,BMW,2020,3.6,Diesel,Manual,216854,New,6398.77,GLC
15,Tesla,2010,5.0,Electric,Manual,4841,Like New,30894.45,Camry
968,Ford,2017,3.1,Electric,Automatic,25395,Like New,99153.11,X5
997,Ford,2003,3.7,Hybrid,Manual,908,Like New,50966.83,Model S
684,BMW,2011,5.7,Petrol,Automatic,182615,Like New,24529.31,Q7
629,Mercedes,2019,4.8,Petrol,Manual,96950,New,86045.62,Model X
1075,Ford,2020,5.3,Petrol,Manual,134511,Like New,19544.74,GLC
466,Ford,2012,4.8,Petrol,Manual,162948,Used,97261.57,GLA
2010,Audi,2007,5.0,Diesel,Automatic,294819,Used,57189.63,E-Class
125,Honda,2000,4.8,Electric,Manual,160966,Like New,38126.48,GLC
808,Mercedes,2017,5.8,Diesel,Automatic,267356,Like New,65282.26,X3
2482,Toyota,2013,1.3,Electric,Automatic,18830,Used,57596.3,Fiesta
821,Tesla,2016,5.6,Hybrid,Automatic,155223,New,47155.14,Focus
1442,Honda,2012,5.9,Petrol,Automatic,255494,Like New,68178.02,Explorer
270,Ford,2015,2.2,Diesel,Automatic,177043,Used,91057.57,E-Class
62,Honda,2023,4.4,Diesel,Manual,63472,Used,30556.32,Prius
1890,Toyota,2014,4.5,Petrol,Automatic,157048,Like New,34637.95,Model Y
1270,BMW,2021,3.6,Petrol,Manual,227506,Like New,69777.93,Fit
1897,Audi,2021,5.0,Petrol,Automatic,132915,Like New,65248.06,Civic
1504,Ford,2007,2.6,Petrol,Manual,248399,Like New,23490.23,A4
1474,Ford,2020,4.5,Electric,Automatic,81219,New,59696.22,A4
1768,Tesla,2016,5.8,Electric,Manual,84242,Used,63340.94,Fit
1284,BMW,2015,3.5,Diesel,Automatic,15748,Used,41862.62,Q7
1738,Ford,2000,1.9,Electric,Manual,128721,Like New,96800.26,GLA
1858,Audi,2008,3.2,Petrol,Automatic,91080,New,50507.25,Model 3
957,Ford,2010,4.0,Hybrid,Automatic,246590,New,99073.74,Accord
374,Mercedes,2017,5.6,Electric,Automatic,215155,Used,89772.15,3 Series
628,Toyota,2016,6.0,Diesel,Automatic,118171,Like New,63590.12,Model Y
120,Audi,2003,1.4,Diesel,Automatic,172343,Like New,30146.02,Explorer
1540,Mercedes,2022,2.0,Hybrid,Manual,120288,Used,97771.6,Prius
2462,Ford,2004,6.0,Diesel,Manual,289068,Used,89606.41,Q5
1065,Mercedes,2007,5.7,Diesel,Automatic,229164,Used,25282.25,CR-V
1285,Mercedes,2000,5.5,Hybrid,Manual,2673,Used,64720.06,RAV4
1243,Honda,2022,2.5,Diesel,Automatic,75976,New,99496.42,Model Y
1595,Mercedes,2023,4.1,Petrol,Automatic,255392,Used,14174.78,Model S
1115,Tesla,2021,5.1,Petrol,Automatic,128331,Like New,60309.09,GLC
1320,Mercedes,2016,1.4,Diesel,Automatic,71524,New,49337.96,Corolla
839,Mercedes,2010,4.2,Petrol,Automatic,18170,New,97425.69,Civic
2420,Honda,2017,1.1,Diesel,Automatic,201495,New,15126.76,Q5
2422,Audi,2016,4.8,Hybrid,Manual,40725,Used,95620.03,Model Y
2357,BMW,2003,4.4,Petrol,Manual,85548,New,29938.42,RAV4
644,Honda,2017,3.6,Hybrid,Automatic,87695,Like New,12364.18,Fit
1774,Mercedes,2006,4.0,Diesel,Automatic,9470,Used,70569.63,Explorer
1599,Ford,2014,3.9,Electric,Automatic,181644,Used,76885.72,Model S
1482,Audi,2004,1.8,Petrol,Manual,186168,New,67207.07,Civic
2148,Ford,2020,1.2,Petrol,Manual,53806,Used,16264.48,Accord
419,Honda,2010,2.4,Electric,Automatic,65355,Like New,10116.9,A3
1381,Tesla,2012,5.7,Electric,Manual,126228,New,28798.3,Civic
2163,Toyota,2017,1.8,Petrol,Automatic,193596,Like New,65624.73,5 Series
1514,Audi,2003,3.6,Petrol,Automatic,83100,Like New,45721.54,Model S
1958,BMW,2005,1.4,Hybrid,Manual,45313,Like New,99982.59,Q5
62,BMW,2009,3.9,Electric,Automatic,243825,Like New,64460.52,GLC
2093,Ford,2019,2.0,Petrol,Automatic,86153,Used,92079.5,A3
181,Mercedes,2021,3.1,Electric,Manual,16473,New,16960.31,Model 3
1365,Ford,2010,5.8,Diesel,Manual,153144,New,64529.38,A3
286,Tesla,2019,2.9,Petrol,Automatic,48582,Like New,20661.39,Explorer
2472,Audi,2014,2.7,Hybrid,Automatic,115313,Used,89909.81,GLA
1452,Ford,2010,3.6,Electric,Automatic,180160,Like New,78269.05,Model Y
196,Tesla,2005,1.7,Diesel,Automatic,146297,Like New,28518.05,E-Class
619,Audi,2017,1.5,Electric,Manual,173327,Like New,56377.17,Q5
712,Audi,2010,1.9,Petrol,Manual,219601,New,74194.32,A4
1315,Audi,2001,3.8,Electric,Manual,115064,Used,23123.54,A3
2002,Audi,2007,3.0,Hybrid,Manual,148430,Like New,93126.06,X5
2127,BMW,2000,1.0,Electric,Manual,43372,Used,93096.6,Q7
562,Tesla,2018,1.1,Hybrid,Manual,14633,Like New,41033.39,Accord
2144,Honda,2021,2.2,Diesel,Automatic,23052,Used,34592.07,Model Y
306,Toyota,2011,4.7,Diesel,Manual,83697,Like New,96460.36,Fit
2367,Toyota,2014,4.7,Electric,Manual,54708,Used,74988.63,E-Class
1921,Honda,2020,5.6,Petrol,Automatic,210171,New,98278.34,Model Y
1306,Ford,2014,4.6,Hybrid,Manual,256872,New,14031.19,C-Class
2232,Ford,2016,2.0,Hybrid,Manual,181026,Like New,11866.05,RAV4
2065,Ford,2017,4.3,Hybrid,Automatic,33717,Like New,28769.43,5 Series
2206,Honda,2005,2.7,Hybrid,Automatic,276109,New,42708.0,Focus
1013,Tesla,2001,4.1,Electric,Automatic,87052,Used,68688.27,Model S
2369,Honda,2022,2.5,Diesel,Automatic,110623,Like New,5865.44,A4
2262,Ford,2011,3.5,Petrol,Automatic,58105,New,57807.75,CR-V
1161,Mercedes,2009,5.7,Electric,Automatic,67965,Like New,6482.71,Model S
300,Tesla,2009,2.0,Diesel,Automatic,71158,New,57343.98,Explorer
2103,BMW,2020,5.4,Petrol,Automatic,223098,Like New,60906.19,A4
1829,Toyota,2021,5.1,Diesel,Automatic,232974,New,10986.59,X5
362,Toyota,2008,3.4,Petrol,Manual,33298,Used,46085.67,CR-V
101,Ford,2010,3.5,Petrol,Automatic,17862,Used,45950.82,Model X
352,Mercedes,2016,4.5,Electric,Automatic,89779,New,10708.09,Fiesta
